symbol,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
GSTL.NS,2022-06-16 00:00:00+05:30,58.70000076293945,60.04999923706055,55.0,59.45000076293945,436000,0.0,0.0,0.0
GSTL.NS,2022-06-17 00:00:00+05:30,63.95000076293945,65.3499984741211,60.599998474121094,65.3499984741211,256000,0.0,0.0,0.0
GSTL.NS,2022-06-20 00:00:00+05:30,68.5,71.8499984741211,68.5,71.80000305175781,112000,0.0,0.0,0.0
GSTL.NS,2022-06-21 00:00:00+05:30,77.5,78.94999694824219,74.1500015258789,78.75,72000,0.0,0.0,0.0
GSTL.NS,2022-06-22 00:00:00+05:30,80.5,82.6500015258789,77.19999694824219,82.6500015258789,76000,0.0,0.0,0.0
GSTL.NS,2022-06-23 00:00:00+05:30,85.0,86.75,85.0,86.75,84000,0.0,0.0,0.0
GSTL.NS,2022-06-24 00:00:00+05:30,91.05000305175781,91.05000305175781,91.05000305175781,91.05000305175781,20000,0.0,0.0,0.0
GSTL.NS,2022-06-27 00:00:00+05:30,95.5999984741211,95.5999984741211,95.5999984741211,95.5999984741211,20000,0.0,0.0,0.0
GSTL.NS,2022-06-28 00:00:00+05:30,100.3499984741211,100.3499984741211,100.3499984741211,100.3499984741211,20000,0.0,0.0,0.0
GSTL.NS,2022-06-29 00:00:00+05:30,105.3499984741211,105.3499984741211,105.3499984741211,105.3499984741211,8000,0.0,0.0,0.0
GSTL.NS,2022-06-30 00:00:00+05:30,105.3499984741211,105.3499984741211,105.3499984741211,105.3499984741211,0,0.0,0.0,0.0
GSTL.NS,2022-07-01 00:00:00+05:30,116.0999984741211,116.0999984741211,116.0999984741211,116.0999984741211,20000,0.0,0.0,0.0
GSTL.NS,2022-07-04 00:00:00+05:30,115.9000015258789,121.9000015258789,110.30000305175781,121.9000015258789,372000,0.0,0.0,0.0
GSTL.NS,2022-07-05 00:00:00+05:30,127.94999694824219,127.94999694824219,127.94999694824219,127.94999694824219,8000,0.0,0.0,0.0
GSTL.NS,2022-07-06 00:00:00+05:30,134.3000030517578,134.3000030517578,126.0,132.25,812000,0.0,0.0,0.0
GSTL.NS,2022-07-07 00:00:00+05:30,135.0,135.0,125.6500015258789,129.89999389648438,116000,0.0,0.0,0.0
GSTL.NS,2022-07-08 00:00:00+05:30,123.5,123.5,123.44999694824219,123.44999694824219,16000,0.0,0.0,0.0
GSTL.NS,2022-07-11 00:00:00+05:30,117.30000305175781,117.30000305175781,117.30000305175781,117.30000305175781,8000,0.0,0.0,0.0
GSTL.NS,2022-07-12 00:00:00+05:30,111.44999694824219,111.44999694824219,111.44999694824219,111.44999694824219,8000,0.0,0.0,0.0
GSTL.NS,2022-07-13 00:00:00+05:30,111.44999694824219,111.44999694824219,111.44999694824219,111.44999694824219,0,0.0,0.0,0.0
GSTL.NS,2022-07-14 00:00:00+05:30,111.44999694824219,111.44999694824219,111.44999694824219,111.44999694824219,0,0.0,0.0,0.0
GSTL.NS,2022-07-15 00:00:00+05:30,105.9000015258789,105.9000015258789,105.9000015258789,105.9000015258789,4000,0.0,0.0,0.0
GSTL.NS,2022-07-18 00:00:00+05:30,100.6500015258789,100.6500015258789,100.6500015258789,100.6500015258789,8000,0.0,0.0,0.0
GSTL.NS,2022-07-19 00:00:00+05:30,100.6500015258789,100.6500015258789,100.6500015258789,100.6500015258789,0,0.0,0.0,0.0
GSTL.NS,2022-07-20 00:00:00+05:30,100.6500015258789,100.6500015258789,100.6500015258789,100.6500015258789,0,0.0,0.0,0.0
GSTL.NS,2022-07-21 00:00:00+05:30,90.9000015258789,100.4000015258789,90.9000015258789,100.4000015258789,752000,0.0,0.0,0.0
GSTL.NS,2022-07-22 00:00:00+05:30,105.0,105.4000015258789,100.0,103.75,140000,0.0,0.0,0.0
GSTL.NS,2022-07-25 00:00:00+05:30,100.5,108.9000015258789,98.5999984741211,103.3499984741211,284000,0.0,0.0,0.0
GSTL.NS,2022-07-26 00:00:00+05:30,98.19999694824219,106.5,98.19999694824219,103.4000015258789,196000,0.0,0.0,0.0
GSTL.NS,2022-07-27 00:00:00+05:30,107.0,107.5,100.19999694824219,107.3499984741211,40000,0.0,0.0,0.0
GSTL.NS,2022-07-28 00:00:00+05:30,103.9000015258789,112.30000305175781,103.9000015258789,111.69999694824219,56000,0.0,0.0,0.0
GSTL.NS,2022-07-29 00:00:00+05:30,115.0,117.25,108.0,117.25,204000,0.0,0.0,0.0
