symbol,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
FELIX.NS,2017-12-05 00:00:00+05:30,35.5,36.04999923706055,33.75,35.79999923706055,624000,0.0,0.0,0.0
FELIX.NS,2017-12-06 00:00:00+05:30,35.25,35.599998474121094,35.0,35.0,96000,0.0,0.0,0.0
FELIX.NS,2017-12-07 00:00:00+05:30,35.25,41.45000076293945,35.20000076293945,39.0,228000,0.0,0.0,0.0
FELIX.NS,2017-12-08 00:00:00+05:30,39.5,42.349998474121094,39.5,40.099998474121094,304000,0.0,0.0,0.0
FELIX.NS,2017-12-11 00:00:00+05:30,40.0,40.0,37.04999923706055,37.45000076293945,72000,0.0,0.0,0.0
FELIX.NS,2017-12-12 00:00:00+05:30,39.25,39.25,37.0,37.0,48000,0.0,0.0,0.0
FELIX.NS,2017-12-13 00:00:00+05:30,37.400001525878906,37.45000076293945,35.79999923706055,36.20000076293945,76000,0.0,0.0,0.0
FELIX.NS,2017-12-14 00:00:00+05:30,36.70000076293945,37.0,36.0,36.25,52000,0.0,0.0,0.0
FELIX.NS,2017-12-15 00:00:00+05:30,36.04999923706055,36.70000076293945,36.0,36.599998474121094,40000,0.0,0.0,0.0
FELIX.NS,2017-12-18 00:00:00+05:30,35.5,36.79999923706055,35.5,35.650001525878906,40000,0.0,0.0,0.0
FELIX.NS,2017-12-19 00:00:00+05:30,36.599998474121094,36.650001525878906,36.099998474121094,36.099998474121094,28000,0.0,0.0,0.0
FELIX.NS,2017-12-20 00:00:00+05:30,36.75,36.849998474121094,36.150001525878906,36.150001525878906,24000,0.0,0.0,0.0
FELIX.NS,2017-12-21 00:00:00+05:30,36.75,36.900001525878906,36.150001525878906,36.150001525878906,24000,0.0,0.0,0.0
FELIX.NS,2017-12-22 00:00:00+05:30,36.75,36.849998474121094,35.70000076293945,35.70000076293945,40000,0.0,0.0,0.0
FELIX.NS,2017-12-26 00:00:00+05:30,36.400001525878906,36.45000076293945,36.349998474121094,36.45000076293945,12000,0.0,0.0,0.0
FELIX.NS,2017-12-27 00:00:00+05:30,35.29999923706055,36.29999923706055,35.29999923706055,36.0,44000,0.0,0.0,0.0
FELIX.NS,2017-12-28 00:00:00+05:30,36.29999923706055,36.29999923706055,35.849998474121094,36.099998474121094,36000,0.0,0.0,0.0
FELIX.NS,2017-12-29 00:00:00+05:30,35.20000076293945,36.349998474121094,35.20000076293945,35.75,32000,0.0,0.0,0.0
FELIX.NS,2018-01-01 00:00:00+05:30,36.5,36.70000076293945,35.400001525878906,35.599998474121094,76000,0.0,0.0,0.0
FELIX.NS,2018-01-02 00:00:00+05:30,36.400001525878906,36.45000076293945,35.0,35.0,28000,0.0,0.0,0.0
FELIX.NS,2018-01-03 00:00:00+05:30,35.400001525878906,35.54999923706055,35.099998474121094,35.25,36000,0.0,0.0,0.0
FELIX.NS,2018-01-04 00:00:00+05:30,35.599998474121094,35.650001525878906,35.0,35.0,36000,0.0,0.0,0.0
FELIX.NS,2018-01-05 00:00:00+05:30,35.75,35.75,35.0,35.0,48000,0.0,0.0,0.0
FELIX.NS,2018-01-08 00:00:00+05:30,36.20000076293945,36.20000076293945,35.25,35.25,12000,0.0,0.0,0.0
FELIX.NS,2018-01-09 00:00:00+05:30,35.0,35.04999923706055,35.0,35.0,24000,0.0,0.0,0.0
FELIX.NS,2018-01-10 00:00:00+05:30,38.0,38.0,35.599998474121094,35.599998474121094,40000,0.0,0.0,0.0
FELIX.NS,2018-01-11 00:00:00+05:30,35.849998474121094,36.0,35.79999923706055,36.0,28000,0.0,0.0,0.0
FELIX.NS,2018-01-12 00:00:00+05:30,36.20000076293945,36.20000076293945,35.099998474121094,35.099998474121094,12000,0.0,0.0,0.0
FELIX.NS,2018-01-15 00:00:00+05:30,35.150001525878906,36.25,35.0,35.599998474121094,12000,0.0,0.0,0.0
FELIX.NS,2018-01-16 00:00:00+05:30,35.900001525878906,35.95000076293945,35.79999923706055,35.79999923706055,16000,0.0,0.0,0.0
FELIX.NS,2018-01-17 00:00:00+05:30,35.79999923706055,35.79999923706055,35.79999923706055,35.79999923706055,0,0.0,0.0,0.0
