symbol,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
KORE.NS,2022-09-08 00:00:00+05:30,50.0,52.5,50.0,52.5,1059000,0.0,0.0,0.0
KORE.NS,2022-09-09 00:00:00+05:30,55.099998474121094,55.099998474121094,55.099998474121094,55.099998474121094,93000,0.0,0.0,0.0
KORE.NS,2022-09-12 00:00:00+05:30,57.849998474121094,57.849998474121094,52.349998474121094,55.95000076293945,1026000,0.0,0.0,0.0
KORE.NS,2022-09-13 00:00:00+05:30,53.349998474121094,56.900001525878906,53.20000076293945,56.70000076293945,534000,0.0,0.0,0.0
KORE.NS,2022-09-14 00:00:00+05:30,58.900001525878906,59.5,56.5,59.5,297000,0.0,0.0,0.0
KORE.NS,2022-09-15 00:00:00+05:30,62.45000076293945,62.45000076293945,62.0,62.45000076293945,126000,0.0,0.0,0.0
KORE.NS,2022-09-16 00:00:00+05:30,65.55000305175781,65.55000305175781,60.20000076293945,65.55000305175781,378000,0.0,0.0,0.0
KORE.NS,2022-09-19 00:00:00+05:30,68.69999694824219,68.80000305175781,62.29999923706055,62.29999923706055,279000,0.0,0.0,0.0
KORE.NS,2022-09-20 00:00:00+05:30,59.25,65.0,59.20000076293945,61.25,249000,0.0,0.0,0.0
KORE.NS,2022-09-21 00:00:00+05:30,62.95000076293945,64.19999694824219,60.650001525878906,63.04999923706055,90000,0.0,0.0,0.0
KORE.NS,2022-09-22 00:00:00+05:30,64.0,64.0,61.0,62.0,51000,0.0,0.0,0.0
KORE.NS,2022-09-23 00:00:00+05:30,61.0,61.0,57.849998474121094,57.900001525878906,24000,0.0,0.0,0.0
KORE.NS,2022-09-26 00:00:00+05:30,59.75,59.75,57.099998474121094,57.099998474121094,6000,0.0,0.0,0.0
KORE.NS,2022-09-27 00:00:00+05:30,57.0,57.0,53.099998474121094,55.0,66000,0.0,0.0,0.0
KORE.NS,2022-09-28 00:00:00+05:30,52.25,64.0,50.0,60.650001525878906,201000,0.0,0.0,0.0
KORE.NS,2022-09-29 00:00:00+05:30,59.0,63.0,56.0,56.650001525878906,126000,0.0,0.0,0.0
KORE.NS,2022-09-30 00:00:00+05:30,56.04999923706055,62.900001525878906,56.04999923706055,62.0,90000,0.0,0.0,0.0
KORE.NS,2022-10-03 00:00:00+05:30,60.04999923706055,61.849998474121094,60.0,60.0,24000,0.0,0.0,0.0
KORE.NS,2022-10-04 00:00:00+05:30,60.04999923706055,60.04999923706055,59.04999923706055,59.150001525878906,30000,0.0,0.0,0.0
KORE.NS,2022-10-06 00:00:00+05:30,58.0,59.95000076293945,57.0,58.95000076293945,42000,0.0,0.0,0.0
KORE.NS,2022-10-07 00:00:00+05:30,58.5,59.29999923706055,58.0,59.20000076293945,84000,0.0,0.0,0.0
KORE.NS,2022-10-10 00:00:00+05:30,59.900001525878906,62.79999923706055,57.5,60.650001525878906,90000,0.0,0.0,0.0
KORE.NS,2022-10-11 00:00:00+05:30,60.0,60.0,58.25,58.70000076293945,30000,0.0,0.0,0.0
KORE.NS,2022-10-12 00:00:00+05:30,56.79999923706055,56.79999923706055,56.5,56.5,15000,0.0,0.0,0.0
KORE.NS,2022-10-13 00:00:00+05:30,55.54999923706055,55.54999923706055,55.400001525878906,55.400001525878906,6000,0.0,0.0,0.0
KORE.NS,2022-10-14 00:00:00+05:30,59.95000076293945,66.44999694824219,58.0,66.44999694824219,354000,0.0,0.0,0.0
KORE.NS,2022-10-17 00:00:00+05:30,79.4000015258789,79.69999694824219,73.55000305175781,79.69999694824219,282000,0.0,0.0,0.0
KORE.NS,2022-10-18 00:00:00+05:30,88.0,92.75,75.0,87.75,759000,0.0,0.0,0.0
KORE.NS,2022-10-19 00:00:00+05:30,86.0,96.5,85.25,92.5,621000,0.0,0.0,0.0
KORE.NS,2022-10-20 00:00:00+05:30,94.0,95.19999694824219,89.0999984741211,91.4000015258789,144000,0.0,0.0,0.0
KORE.NS,2022-10-21 00:00:00+05:30,90.0,90.75,84.94999694824219,86.25,297000,0.0,0.0,0.0
KORE.NS,2022-10-24 00:00:00+05:30,94.8499984741211,94.8499984741211,94.8499984741211,94.8499984741211,69000,0.0,0.0,0.0
KORE.NS,2022-10-25 00:00:00+05:30,104.30000305175781,104.30000305175781,104.30000305175781,104.30000305175781,150000,0.0,0.0,0.0
